stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,1.07,4.28,0,0
21Day,0,2.68,1.34,0,34.8,0,5.35,0,2.68
3Month,0.32,2.88,0,0.32,18.24,0.64,0,0.96,0.32
22Month,0,0.55,0,0,4.37,0,0,0,0
