stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,32.69,0,0,0,40.86,0,0,0
72hpf,0,109.12,0,0,0,7.49,0,0,2.14
21Day,1.34,157.95,1.34,5.35,2.68,6.69,0,1.34,8.03
3Month,0.32,37.75,4.48,15.36,2.24,0.32,0,0.32,1.92
22Month,0.55,47.01,7.65,18.59,1.64,2.19,2.73,2.19,1.64
