stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,694.69,10469.37,85.81,0,2754.24,1610.04,16537.68,576.18,16.35,4928.2
72hpf,1199.24,24478.96,339.12,1.07,1224.91,1647.48,10100.97,596.94,148.7,12166.73
21Day,750.92,23564.88,1448.29,13.39,6602.98,4984.7,9163.6,70.94,1568.76,21735.1
3Month,7974.42,283694.88,885.94,2167.98,26290.87,13065.45,3550.48,1174.21,4012.16,38473.58
22Month,18819.68,312082.95,1685.34,614.44,24467.17,7521.97,7089.56,29375.58,3536.86,38728.3
