stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,12.26,0,12.26,8.17,1924.7,8.17
72hpf,1.07,1.07,0,1.07,191.49,3.21
21Day,2.68,0,0,0,13.39,0
