stage,Epithelial,Germ,Immune,Muscle,Neuron,Stromal
24hpf,12.26,0,0,8.17,93.99,4.09
72hpf,1.07,0,0,0,8.56,4.28
21Day,0,1.34,1.34,0,4.02,12.05
