stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,8.17,8.17,151.2,0,0,24.52
72hpf,1.07,17.12,5.35,4.28,6.42,105.91,1.07,2.14,23.54
21Day,0,65.59,10.71,29.45,12.05,70.94,0,2.68,28.11
3Month,0,5.76,0,0.32,0.32,0,0,0,0
22Month,0,18.04,0,1.64,0,0,2.19,0,0
