stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,1189.14,7637.49,457.68,0,6521.9,3837.13,80412.27,592.53,93.99,12655.59
72hpf,867.6,12390.32,1798.32,18.19,1451.71,4156.14,62749.67,1316.91,878.3,12388.18
21Day,673.28,29754.25,9957.35,167.32,8440.79,8029.86,22733.65,32.12,2046.62,20486.25
3Month,421.05,41041.82,628.38,8036.49,9966.42,1259,580.39,49.91,855.22,3599.75
22Month,763.68,68508.95,686.6,1674.4,17142,682.77,946.81,2983.09,523.15,3451.03
