stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,8.17,0,4.09
72hpf,0,6.42,3.21,0,0,2.14,13.91,0,5.35
21Day,0,10.71,9.37,0,1.34,5.35,12.05,1.34,9.37
3Month,0.32,38.39,0.32,172.13,5.44,2.24,1.92,1.28,2.56
22Month,0.55,14.21,0.55,1.64,3.28,0,0,0.55,0.55
