stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,4.09,0,0,0,4.09,8.17,0,0
72hpf,1.07,0,0,0,0,3.21,0,0
21Day,0,1.34,0,0,0,1.34,0,1.34
3Month,7.36,0,2.24,1.28,0.64,0,0,0.96
22Month,1.09,0,0,0.55,0,0,0.55,0.55
