stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,4.09,0,0,0,4.09,0,0
72hpf,0,37.44,0,0,1.07,11.77,1.07,0
21Day,0,22.76,0,0,0,1.34,0,1.34
3Month,0.32,11.2,3.2,3.52,0.64,0.32,0.32,4.48
22Month,0.55,25.15,0.55,5.47,0,1.09,1.09,1.64
