stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,4.09,0,20.43,0,16.35
72hpf,6.42,1.07,0,0,1.07,33.16,0,5.35
21Day,1.34,10.71,0,2.68,1.34,12.05,4.02,1.34
3Month,0,0,0.32,0.32,0,0,0,0
