stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12.26,24.52,4.09,0,4.09,147.11,314.65,0,4.09,36.78
72hpf,25.67,86.65,8.56,2.14,1.07,7.49,238.56,0,2.14,25.67
21Day,12.05,46.85,14.72,5.35,8.03,20.08,50.86,0,4.02,14.72
3Month,32.63,317.07,3.84,912.18,44.79,23.68,18.56,0.64,7.36,26.24
22Month,51.39,216.48,2.19,61.77,53.57,3.83,12.57,7.11,2.73,21.87
