stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,0,16.35,0,0,0
72hpf,0,2.14,0,1.07,1.07,7.49,0,0,3.21
21Day,0,5.35,1.34,1.34,2.68,2.68,0,0,0
3Month,0,93.11,4.16,6.4,1.6,0.64,0.32,1.92,1.6
22Month,1.64,128.46,0.55,10.39,0.55,1.09,9.29,0,2.73
