stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,36.78,4.09,0,4.09
72hpf,1.07,2.14,0,0,0,28.88,0,0,1.07
21Day,0,2.68,0,0,0,32.12,0,0,2.68
3Month,0,4.48,1.92,1.28,0.64,4.16,0,0.32,2.56
22Month,0,10.93,2.73,1.64,0.55,10.39,0.55,1.09,2.19
