stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,0,0,28.6,0,0,8.17
72hpf,7.49,0,0,0,1.07,181.86,0,0,5.35
21Day,6.69,0,0,2.68,4.02,57.56,0,2.68,17.4
3Month,21.12,0.64,88.31,2.88,0.64,0.96,0,1.6,1.28
22Month,8.75,0,0,0.55,0,0.55,3.28,0,0
