stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,28.6,0,0,8.17,4.09,118.51,16.35,0,16.35
72hpf,4.28,0,0,0,2.14,39.58,0,0,7.49
21Day,2.68,8.03,0,2.68,1.34,5.35,0,1.34,4.02
3Month,2.88,0,1.92,0.96,0,0,0,0,0
22Month,0.55,0,0,0.55,0,0,0,0,0.55
