stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,314.65,0,8.17,0,0,4.09,16.35,0,0
72hpf,319.87,9.63,2.14,0,3.21,0,44.93,0,11.77
21Day,125.82,8.03,2.68,0,1.34,0,16.06,0,22.76
3Month,81.27,5.12,0,1.6,1.28,0.96,0.32,0,0.32
22Month,551.03,25.15,0,0,10.93,3.83,2.73,3.83,3.28
