stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,12.26,0,0,4.09,0,110.33,0,8.17
72hpf,32.09,8.56,0,1.07,0,113.4,0,17.12
21Day,10.71,4.02,0,4.02,2.68,28.11,1.34,20.08
3Month,6.4,0.32,2.88,0.96,0.64,0.32,0,0.96
22Month,14.76,0,0,2.19,0,1.64,0.55,2.73
