stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,0,0,0,4.09
72hpf,3.21,1.07,0,0,22.47,4.28
21Day,9.37,0,1.34,1.34,1.34,1.34
3Month,0.96,0,0,0,0,0
22Month,3.28,0,0,0,0,0
