stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0
72hpf,0,11.77,1.07,0,1.07,78.09,1.07,7.49
21Day,0,5.35,5.35,6.69,1.34,17.4,2.68,5.35
3Month,0.32,0,0,0,0,0,0,0
22Month,0,1.64,0,0,0,0,0,0
