stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,24.52,0,0,8.17,4.09,8.17,0,0
72hpf,1.07,39.58,0,0,4.28,1.07,2.14,0,2.14
21Day,1.34,42.83,1.34,0,4.02,5.35,1.34,0,2.68
3Month,0.96,96.94,0.32,0.96,6.72,6.4,0.32,0.96,2.88
22Month,1.64,69.97,0.55,1.09,10.93,3.83,1.09,0.55,2.73
