stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,12.26,0,0
72hpf,0,3.21,1.07,0,0,1.07,39.58,0,2.14
21Day,0,1.34,0,0,0,0,9.37,0,1.34
3Month,0.32,1.28,0,15.68,0.32,0,0,0.32,0.32
22Month,0,2.73,0,4.37,0,0,0.55,0,1.09
