stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,44.95,0,4.09,0,4.09,0,4.09
72hpf,0,63.12,0,0,1.07,7.49,0,3.21
21Day,0,115.11,0,2.68,1.34,6.69,2.68,2.68
3Month,0,17.92,0,6.08,0.32,0,0,0.32
22Month,0,8.75,0.55,1.64,0,0,0,0
