stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,16.35,0,0,0,4.09,61.3,0,0
72hpf,2.14,0,0,0,2.14,7.49,0,0
21Day,8.03,1.34,0,0,0,6.69,1.34,1.34
3Month,10.88,0.32,9.92,0.32,0.64,0.32,0.96,1.28
22Month,4.37,0,0,0.55,0,0,0,0.55
