stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,4.09,0,0,0,0
72hpf,0,7.49,0,0,0,2.14,0,0
21Day,0,10.71,0,0,0,2.68,0,1.34
3Month,0.32,47.03,74.23,2.24,0.96,2.24,0.64,0
22Month,0,9.29,0,0,0,0,0,0
