stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,36.78,0,0,0,20.43,228.84,0,0,110.33
72hpf,12.84,2.14,0,2.14,1.07,120.89,1.07,0,173.31
21Day,20.08,4.02,0,5.35,40.16,56.22,0,5.35,250.31
3Month,34.55,0,0.64,2.56,9.6,0.64,0.32,1.6,92.47
22Month,41.55,0,0,3.28,4.92,3.28,4.37,0.55,63.41
