stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0,0
72hpf,6.42,0,0,0,4.28,191.49,0,0,10.7
21Day,4.02,2.68,0,4.02,1.34,76.3,0,2.68,10.71
3Month,10.88,0,3.2,1.6,0,0.96,0,0.32,6.72
22Month,56.85,0.55,1.64,4.92,0,3.28,1.64,0,8.75
