stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,12.26,0,0,0,69.47,0,32.69
72hpf,0,19.26,0,0,3.21,80.23,3.21,40.65
21Day,0,14.72,0,2.68,1.34,17.4,2.68,24.09
3Month,0,14.08,12.16,2.24,0.96,0.96,0.64,4.8
22Month,1.09,12.57,0.55,4.37,1.64,1.09,1.64,6.56
