stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,36.78,0,0,0
72hpf,6.42,0,0,0,1.07,249.26,0,1.07,1.07
21Day,8.03,1.34,0,2.68,1.34,127.16,0,8.03,2.68
3Month,6.4,0,0.32,0.32,0.32,0.32,0,0.96,0.32
22Month,20.23,0,0.55,4.37,0,4.37,0.55,1.64,1.64
