stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,20.43,147.11,8.17,0,53.12,24.52,1434.33,4.09,0,216.58
72hpf,8.56,218.24,24.61,1.07,23.54,50.28,1009.88,6.42,8.56,248.19
21Day,2.68,238.26,180.7,9.37,121.81,92.36,358.73,0,18.74,295.82
3Month,13.12,763.08,17.92,575.91,272.92,44.79,29.12,0.96,31.36,137.58
22Month,20.23,672.93,12.03,86.37,232.87,24.6,32.8,66.15,10.39,106.05
