stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,89.9,0,0,114.42,4.09,457.68,8.17,0,53.12
72hpf,14.98,103.77,12.84,0,46,8.56,192.56,5.35,4.28,51.35
21Day,5.35,196.76,64.25,1.34,127.16,16.06,97.71,2.68,8.03,100.39
3Month,23.04,693.01,4.8,94.7,946.09,50.23,13.44,2.24,18.88,52.47
22Month,45.92,924.94,13.12,18.04,2072.91,34.99,32.8,100.04,12.57,44.28
