stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,20.43,0,4.09
72hpf,0,2.14,0,0,0,2.14,9.63,0,2.14
21Day,0,9.37,0,0,0,1.34,1.34,0,2.68
3Month,0.32,38.07,0.32,13.12,3.2,0.96,0.32,0,0.64
22Month,0,13.12,0,0,1.64,0,1.09,1.09,0.55
