stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,1.07,0,0,0,0,2.14,2.14,0,0
21Day,24.09,1.34,0,0,0,2.68,0,2.68,2.68
3Month,59.19,0,0.64,1.92,0.32,0,0,0.64,0.32
22Month,10.39,0,0.55,0,0,0,0,0,0.55
