stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
72hpf,3.21,1.07,0,0,0,22.47,0,1.07
21Day,1.34,0,0,0,0,25.43,0,1.34
3Month,6.08,0,3.52,6.08,0.32,0,0,0.64
22Month,68.33,0.55,0.55,4.92,0,0.55,1.64,2.73
