stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,302.39,40.86,0,0,4.09,8.17,196.15,0,0,28.6
72hpf,557.36,228.94,3.21,0,3.21,0,140.14,6.42,0,64.19
21Day,1445.62,520.69,81.65,0,49.53,120.47,202.12,0,64.25,1357.27
3Month,9109.92,12275.49,38.07,222.68,613.02,192.93,61.75,1.92,199.33,970.41
22Month,10750.51,13505.65,23.51,49.75,332.37,73.8,82,113.16,91.84,182.58
