stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,469.94,0,0,0,4.09,28.6,0,0,0
72hpf,59.91,0,1.07,0,0,5.35,0,0,2.14
21Day,52.2,5.35,1.34,4.02,0,2.68,0,1.34,5.35
3Month,333.07,0,54.39,12.8,4.48,1.92,0.64,1.92,7.04
22Month,61.23,0,36.63,3.83,0,1.64,0,2.73,0.55
