stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,8.17,0,0,0,8.17,93.99,0,0,20.43
72hpf,1.07,8.56,0,0,0,3.21,67.4,0,0,11.77
21Day,0,17.4,5.35,0,5.35,4.02,32.12,0,2.68,25.43
3Month,1.28,33.59,0.32,11.2,30.08,5.44,2.56,0,3.2,11.2
22Month,7.11,55.21,0.55,1.64,38.81,2.19,2.73,7.11,2.19,13.67
