stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,16.35,0,4.09,0,77.64,0,8.17
72hpf,1.07,8.56,0,1.07,2.14,20.33,0,1.07
21Day,0,46.85,0,1.34,1.34,10.71,0,4.02
3Month,0,10.88,3.52,0.64,0.32,0.32,0,0
22Month,0.55,11.48,0.55,0.55,0,0,0.55,0
