stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,1.07,0,0,0,0,0,0,0
21Day,0,5.35,1.34,0,1.34,1.34,1.34,1.34,0
3Month,0.32,6.4,0,0.32,0.32,0.32,0.32,0.32,0.64
22Month,0,4.37,0,0,0.55,0,0,0,0
