stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,2.14,1.07,0,0,0,16.05,0,0,2.14
21Day,0,5.35,0,2.68,1.34,16.06,0,1.34,1.34
3Month,0,15.68,4.8,3.2,1.28,0,0,0.96,1.6
22Month,0.55,25.15,0,4.37,0.55,2.19,1.09,0.55,0.55
