stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,16.35,0,0,0
72hpf,1.07,1.07,0,0,0,9.63,2.14,0,3.21
21Day,0,4.02,4.02,6.69,0,8.03,0,0,1.34
3Month,0,18.88,22.4,0.96,0,0,0.32,0.32,0.32
22Month,0,8.75,5.47,1.09,0.55,0.55,2.73,0,1.09
