stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,44.95,0,0
72hpf,0,0,1.07,0,13.91,0,3.21
21Day,0,2.68,0,0,4.02,0,0
3Month,2.24,24.32,0.32,0.32,0,0.32,0.32
22Month,1.64,0,0,0,0,0,0
