stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,4.09
72hpf,0,0,1.07,0,0,12.84,0,0
21Day,0,1.34,0,0,1.34,4.02,1.34,2.68
3Month,0.32,1.92,0,0.32,1.28,0,0,0
22Month,0,1.64,0,0,0,0,0,0
