stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,36.78,0,0
72hpf,1.07,1.07,0,0,1.07,65.26,1.07,6.42
21Day,6.69,0,0,4.02,1.34,32.12,0,0
3Month,5.76,0,2.24,0.96,0,0,0.32,1.28
22Month,5.47,0,1.09,1.09,0,0,0,1.09
