stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,4.09,4.09,40.86,0,0
72hpf,0,33.16,1.07,1.07,0,2.14,39.58,0,4.28
21Day,0,184.72,4.02,0,4.02,4.02,16.06,9.37,4.02
3Month,0.64,146.54,0,61.43,4.48,16.96,7.68,5.76,2.56
22Month,0,33.35,0,6.01,1.09,0,0,0.55,2.19
