stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,36.78,0,0,8.17,0,81.73,0,0,8.17
72hpf,2.14,99.49,1.07,1.07,8.56,5.35,128.37,12.84,3.21,11.77
21Day,4.02,210.15,9.37,8.03,33.46,24.09,141.88,1.34,14.72,44.17
3Month,27.84,4688.54,11.84,815.23,215.65,74.87,44.47,7.04,102.38,84.79
22Month,44.83,6674.65,17.49,146.5,242.71,25.69,104.41,127.37,73.8,89.1
