stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,433.16,0,8.17
72hpf,1.07,3.21,5.35,2.14,2.14,401.17,1.07,8.56
21Day,0,4.02,8.03,2.68,4.02,188.73,4.02,5.35
22Month,0,1.09,0,0,0,0,0,0
