stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,6.42,0,0,0
21Day,1.34,0,0,0,2.68,0,0,0
3Month,3.2,0.32,0,0,0,0,0,0
22Month,32.25,2.19,2.73,0.55,0,1.64,0.55,1.64
