stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,1.07,16.05,0,0,0
21Day,2.68,0,0,0,0,2.68,0,1.34,2.68
3Month,6.08,0.32,0.64,1.92,0,0,0,0,0.32
22Month,45.37,0.55,0.55,5.47,0,0,2.19,1.09,3.28
