stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,1.07,0,0,0,0,0,0,1.07
21Day,0,1.34,0,0,2.68,1.34,1.34,0,37.48
3Month,0,7.68,0.32,3.2,1.6,0.96,0,0,17.92
22Month,0.55,8.75,0,0,2.19,0,0,0.55,3.28
