stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,24.52,0,4.09,4.09,53.12,4.09,0
72hpf,0,6.42,0,0,0,29.95,0,4.28
21Day,0,4.02,0,0,0,37.48,1.34,0
3Month,0.32,3.84,1.28,0.96,22.72,3.84,0,0.32
22Month,0,7.65,0,3.83,7.11,7.11,0,1.09
