stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4.09,93.99,0,0,0
72hpf,2.14,1.07,0,0,0,34.23,0,0,1.07
21Day,0,5.35,1.34,0,0,21.42,0,1.34,0
3Month,0,2.24,1.6,1.28,0,0.96,0.32,0,0.32
22Month,0.55,3.83,5.47,2.73,0.55,1.64,1.09,0,1.09
