stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,69.47,24.52,0,4.09
72hpf,5.35,0,0,2.14,13.91,1.07,0,0
21Day,38.82,0,4.02,8.03,8.03,0,0,4.02
3Month,84.47,8.32,2.88,0.64,0.96,0,0.64,0.96
22Month,49.2,2.19,3.28,0.55,0.55,0,1.09,2.19
