stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,4.09,4.09,4.09,0,0,0
72hpf,0,1.07,0,0,1.07,2.14,0,0,0
21Day,0,1.34,0,1.34,1.34,0,0,1.34,0
3Month,0.32,138.22,28.48,15.04,2.24,0.32,0.64,1.92,3.2
22Month,1.64,291.37,4.92,45.92,1.64,1.09,9.84,0,3.83
