stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,163.46,0,0,0,12.26,0,0,0
72hpf,3.21,2430.57,12.84,5.35,14.98,139.07,0,1.07,38.51
21Day,0,1.34,0,0,0,6.69,0,1.34,1.34
3Month,0.32,2.56,0,0.32,0,0,0,0.32,0.64
22Month,0,8.75,0,1.64,0.55,0,0.55,0,0
