stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,1.07,0,0,10.7,0,0
21Day,4.02,1.34,0,4.02,0,4.02,0,1.34
3Month,4.16,0,2.56,1.6,0,1.28,0.32,0.64
22Month,3.28,0,1.09,5.47,0.55,0.55,0.55,1.09
