stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,20.43,0,16.35
72hpf,0,1.07,0,0,0,0,2.14,0,0
21Day,0,4.02,0,1.34,1.34,2.68,5.35,0,5.35
3Month,1.28,24,0.32,43.51,7.36,2.24,0,0.32,6.08
22Month,0,4.37,0,1.09,1.09,0.55,0.55,0,2.19
