stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,16.35,0,0,0,0,0,0,0
72hpf,23.54,0,0,1.07,0,8.56,0,1.07
21Day,74.96,4.02,0,0,2.68,1.34,1.34,5.35
3Month,32.95,0,2.88,4.48,0.96,0,0.32,0.32
22Month,12.57,0,0.55,2.73,0.55,0.55,0.55,0.55
