stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,20.43,0,0,0,0,73.56,0,0,4.09
72hpf,0,28.88,0,0,1.07,1.07,39.58,4.28,0,17.12
21Day,0,21.42,1.34,1.34,5.35,2.68,38.82,1.34,5.35,40.16
3Month,1.92,257.24,1.28,33.59,29.44,13.12,4.16,0.64,4.16,20.16
22Month,5.47,383.2,3.28,8.2,32.25,10.93,2.19,17.49,4.37,10.93
