stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,24.52,0,12.26,4.09,134.85,0,4.09
72hpf,0,0,0,0,1.07,1.07,0
21Day,0,0,1.34,0,0,0,0
3Month,0,0.32,0.32,0,0,0,0
