stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,12.26,0,0,4.09
72hpf,1.07,2.14,0,0,0,7.49,0,0,0
21Day,0,0,0,0,0,12.05,0,0,1.34
3Month,0,1.92,0.64,0.64,0,0,0,0.32,0.32
22Month,0,4.92,0,2.73,0.55,0.55,0.55,0,0
