stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,0,0,4.09
72hpf,0,0,0,1.07,42.79,0,1.07
21Day,2.68,4.02,0,1.34,13.39,0,2.68
3Month,1.92,0,0,0.32,0,0,0
22Month,0,0,0.55,0,0,0.55,0.55
