stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,760.07,0,0,4.09,12.26,388.21,0,0,98.07
72hpf,164.75,2.14,0,0,5.35,399.03,0,0,43.86
21Day,101.73,8.03,0,6.69,4.02,220.86,0,21.42,117.79
3Month,41.27,0,4.8,2.56,0.96,2.24,0.32,0.64,52.15
22Month,20.77,0,3.83,2.73,1.09,0.55,1.64,0,9.84
