stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,0,12.26,0
72hpf,0,3.21,1.07,0,0,0,13.91,0
21Day,0,2.68,0,0,0,1.34,0,1.34
3Month,0,0.32,0,0.32,0,0,0,0
22Month,0.55,4.37,0,0,1.09,0,0,0.55
